dacc,ddelta,dtheta
1.5206249903302527,1.8528290709080197,2.6450964197554248
-0.26157323209324396,-1.1356952065690182,2.479449120485574
-1.459060382959743,0.018578079152063356,2.582199598850439
-1.570017759832675,3.412329854025241,2.5720107951781856
-0.523935402240864,6.042517612133102,2.536443949051133
-0.6401420567319723,2.3684327560001717,2.48570615173192
-0.5073545122664336,1.7405161718851572,2.4225656052817945
0.39260775989373553,0.7870276116300686,2.3348073140581245
1.6200037684553248,0.13711584738972066,2.218368339971968
1.9998019369011155,-1.1777643532287678,2.080782144811435
1.9983516774583399,-2.3891020438621178,1.9409627918354038
1.9997241682481888,-0.2505808917159857,1.8688166402509874
1.9996872797487049,-0.4678178712073185,2.1747229359004128
1.999639523940786,-0.8212128811567565,2.903445984648633
1.9998256188317651,-1.001072734691904,3.4874131596293947
1.9986620393956602,-0.9999442085594653,3.6479783948930913
0.5197255407785901,-1.5763720872565166,3.3205686426788525
-0.5294435636696554,-1.7576551447072364,2.3850158650060145
-1.115890349654107,-0.6920356532043068,2.1909854366782042
-1.6931785141054958,-0.42388504702515367,2.193074169754191
-1.999293149564968,1.0782730908416576,2.2242085172029564
-1.6932594102496519,1.2584877625318893,2.2567784279835417
-1.5588759553551228,0.026511781192709288,2.281360382180226
-0.8360954257444246,-1.3570222364100624,2.29954068117641
-1.2478852097988884,-1.6727471853648388,2.3030716596586305
-1.1693976728397513,-1.5333510990762154,2.300302704737889
-1.054959800099305,-0.6413650376488313,2.2848995600279376
-0.9927200068835998,-0.24969183445713694,2.257334426651468
-0.8687429225380432,1.3271364328676225,2.220451734984105
-0.7601928646312412,2.2527922121180706,2.1798484530625366
-0.8175926352790638,2.016600455273298,2.142808893089507
-0.5564070455739666,1.5218857156086751,2.110574999184013
0.06593482811638203,1.8830451667759855,2.0774220325650785
0.16564176395285665,4.477678188521841,2.029595113842985
1.722409326702328,-0.34984999006405915,1.9584832493456015
2.0000000200036188,-0.33385167258786097,1.8658098364087743
1.8089104840620798,-2.6041350093435947,1.8323409402601043
1.6600919646831882,-1.1132483075828734,1.7352560783978448
0.5064966842956156,-0.6190277271743355,1.6407199615526185
0.24467913416907616,-0.3251890945787106,1.8988744609697232
-0.25946324691835565,-0.2628797461986446,2.1165072694724256
-0.6712140961717835,-0.21604168788403183,2.258316444087558
-1.0392176194764953,0.017997232738939828,2.278672865094545
-1.3681377387245592,0.47291726736713013,2.165006794161618
-1.3125027463649261,0.6206619364593354,1.954839389352632
-1.8847003220005307,4.802569239164652,1.7609988540801174
-0.866244583591836,1.0949796588349787,1.7059962143700342
-0.2752434787918197,-4.572395835071043,1.6597070478600153
0.6751301193107645,2.810826635847656,1.6310087897450323
0.8897320177077211,-1.8878571242988171,1.5032008418482157
1.79013313332774,-1.0339628694054332,1.2108335909727153
1.7518800001017536,0.3292237926763604,2.0335654209016507
1.485984914585654,-0.5507342531404645,1.8943670353698596
0.8996386965464874,3.003908797511216,1.891808297048476
1.419039427105444,-0.16048317107536378,1.9003839153779079
1.0581638414486025,-1.5684887035546828,1.7644959207444575
0.9242382648797485,0.9956147253129303,1.5514107637972532
0.6016398422928004,-0.5018005325071904,1.11698010422679
0.29362555425346826,-1.2379282020123725,0.9792054696830006
-0.3524159463869955,-2.365623519442282,2.9161226616824387
-0.48289825564354766,-2.3517339828038826,1.9418545191016057
-1.3325652100038858,-2.473252598069472,1.7336316463230173
-1.502744996355842,-2.409087810378545,1.6994196630766858
-1.4535760411359364,-2.987902108896034,1.7041654308616894
-0.9521276583851627,-0.9404868820501326,1.7127298422863753
0.17652883194790592,-3.1465471846439454,1.7086585196142716
0.20492552292317287,1.847643969461259,1.6870863618729124
0.27961709418293096,-0.034579632173571184,1.7389375529625106
-0.21037667608054053,1.1149382294348225,1.802806619173311
1.4763614415251394,-2.268938742923264,1.3225147463373252
1.2411923065617212,0.0715856380537426,1.5853144931447267
